Address,Hood,Town,County,Zip,Lat,Lng,Walk Score,Bike Score,Transit Score
"Sinclair Dr, Briarcliff, TX 78669, USA",UnknownHood,Briarcliff,Travis County,78669,30.4132456,-98.0391847,1,1,0
"Sinclair St, Texas 78681, USA",UnknownHood,UnknownTown,Williamson County,78681,30.4862618,-97.6902177,33,31,0
"Singing Brook, Austin, TX 78723, USA",Windsor Park,Austin,Travis County,78723,30.3034858,-97.6913562,42,61,46
"Singing Quail Dr, Austin, TX 78758, USA",North Austin Civic Association,Austin,Travis County,78758,30.3708543,-97.7128451,63,63,43
"Single Oak Cove, Lost Creek, TX 78746, USA",Knollwood,Lost Creek,Travis County,78746,30.2929091,-97.831512,40,41,0
"Single Peak Cove, Travis Settlement, TX 78669, USA",Travis Settlement,UnknownTown,Travis County,78669,30.3445801,-98.0425406,6,12,0
"Single Shot Cir, Austin, TX 78723, USA",Pecan Springs Springdale,Austin,Travis County,78723,30.2910257,-97.6766101,13,31,43
"Single Trace Ct, Bratton Park, TX 78728, USA",Bratton Park,UnknownTown,Travis County,78728,30.4467156,-97.6873109,59,45,0
"Single Trce, Texas 78728, USA",UnknownHood,UnknownTown,Travis County,78728,30.4458013,-97.6883044,58,43,0
"Singlefoot Ln, Austin, TX 78744, USA",Southeast Austin,Austin,Travis County,78744,30.2104864,-97.6899952,5,27,34
"Singleton Ave, Austin, TX 78702, USA",East Austin,Austin,Travis County,78702,30.2776387,-97.7145832,77,94,51
"Singleton Bend E, Texas 78654, USA",UnknownHood,UnknownTown,Travis County,78654,30.4844327,-98.0526475,4,0,0
"Singleton Bend, Texas 78654, USA",UnknownHood,UnknownTown,Travis County,78654,30.4894733,-98.0645546,0,9,0
"Singleton Dr, Singleton Bend, TX 78654, USA",Singleton Bend,UnknownTown,Travis County,78654,30.4672338,-98.0722419,0,0,0
"Singleton Rd, Texas 78654, USA",UnknownHood,UnknownTown,Travis County,78654,30.4750964,-98.0672663,0,9,0
"Singletree Ave, Austin, TX 78727, USA",Lamplight Village,Austin,Travis County,78727,30.421823,-97.6964596,58,64,26
"Sinton Ln, Jollyville, TX 78729, USA",Rattan Creek,Jollyville,Travis County,78729,30.4442668,-97.7478002,66,62,0
"Sioux Ln, Hudson Bend, TX 78734, USA",Travis Landing,Hudson Bend,Travis County,78734,30.4113489,-97.9214952,34,9,0
"N Sioux Trail, Austin, TX 78729, USA",Indian Oaks,Austin,Williamson County,78729,30.4406183,-97.7574046,40,43,21
"S Sioux Trail, Austin, TX 78729, USA",Indian Oaks,Austin,Williamson County,78729,30.4401553,-97.7560707,48,49,21
"Sioux, Lago Vista, TX 78645, USA",Highland Lake Estates,Lago Vista,Travis County,78645,30.4442904,-97.9982807,6,4,0
"Sir Christophers Cove, Austin, TX 78729, USA",Los Indios,Austin,Williamson County,78729,30.4416494,-97.7627433,42,41,24
"Sir Gawain Dr, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.1927242,-97.7921261,49,55,43
"Sir Ivor Cove, Austin, TX 78746, USA",Davenport Ranch,Austin,Travis County,78746,30.3198104,-97.8125791,3,3,0
"Sir Thopas Trail, Austin, TX 78748, USA",Canterbury Trails,Austin,Travis County,78748,30.1540666,-97.8292542,40,43,0
"Siringo Pass, Austin, TX 78749, USA",West Oak Hill,Austin,Travis County,78749,30.2203694,-97.8765307,21,28,27
"Sirocco Dr, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.2031312,-97.7899012,68,64,44
"Siskin Cove, Austin, TX 78745, USA",Cherry Creek,Austin,Travis County,78745,30.196132,-97.8307733,32,43,34
"Siskin Dr, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.1964256,-97.8305793,31,44,33
"Sissinghurst Dr, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.2120098,-97.8163059,63,70,40
"Sitio Del Rio Blvd, Austin, TX 78730, USA",UnknownHood,Austin,Travis County,78730,30.3901733,-97.8432186,33,29,0
"Sitting Bull Ln, Hazy Hills Ranchettes, TX 78669, USA",Hazy Hills Ranchettes,UnknownTown,Travis County,78669,30.3739932,-98.0699114,18,13,0
"Six Gun Trail, Shady Hollow, TX 78748, USA",Shady Hollow,UnknownTown,Travis County,78748,30.1612981,-97.851638,12,18,0
"Skahan Ln, Austin, TX 78739, USA",Circle C Ranch,Austin,Travis County,78739,30.1867117,-97.8917704,14,27,11
"Ski Shores Terrace, Austin, TX 78730, USA",UnknownHood,Austin,Travis County,78730,30.334639,-97.8224973,9,3,0
"Ski Slope Dr, Austin, TX 78733, USA",UnknownHood,Austin,Travis County,78733,30.3451801,-97.8735615,8,1,0
"Skillet Cove, Travis Settlement, TX 78669, USA",Travis Settlement,UnknownTown,Travis County,78669,30.3586775,-98.0443904,0,0,0
"Skimino Dr, Austin, TX 78727, USA",Northwood,Austin,Travis County,78727,30.4316695,-97.7158585,25,52,9
"Skinner Cove, Austin, TX 78759, USA",Great Hills,Austin,Travis County,78759,30.4101066,-97.7687989,7,22,0
"Skipton Dr, Austin, TX 78727, USA",North Austin,Austin,Travis County,78727,30.4163163,-97.7219834,33,67,10
"Sky Mountain Dr, Austin, TX 78735, USA",West Oak Hill,Austin,Travis County,78735,30.2537475,-97.8935431,5,18,10
"Sky W Dr, Austin, TX 78758, USA",Village At Walnut Creek,Austin,Travis County,78758,30.3971779,-97.6926829,22,54,33
"Skycrest Dr, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.1963241,-97.7817566,70,63,52
"Skye Cove, Austin, TX 78750, USA",The Park At Spicewood Springs,Austin,Travis County,78750,30.4255657,-97.796857,1,22,0
"Skyflower Cove, Austin, TX 78759, USA",Great Hills,Austin,Travis County,78759,30.4132093,-97.7774744,12,20,0
"Skyflower Dr, Austin, TX 78759, USA",Great Hills,Austin,Travis County,78759,30.4152565,-97.775388,10,21,0
"Skylark Hill Ln, Pflugerville, TX 78660, USA",Mountain Creek East,Pflugerville,Travis County,78660,30.4245736,-97.6200029,12,33,0
"Skyline Dr, Lakewood Estates, TX 78669, USA",Lakewood Estates,UnknownTown,Travis County,78669,30.4099549,-98.0202269,0,0,0
"Skyline Dr, Austin, TX 78732, USA",Comanche Trail,Austin,Travis County,78732,30.4171306,-97.8899239,9,4,0
"Skyline Dr, West Lake Hills, TX 78746, USA",UnknownHood,West Lake Hills,Travis County,78746,30.2959573,-97.7997575,15,23,0
"Skyloop Dr, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.1972461,-97.7805474,72,63,52
"Skynook Dr, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.1926832,-97.7827131,72,53,51
"Skyway Cir, Austin, TX 78704, USA",UnknownHood,Austin,Travis County,78704,30.2448117,-97.7826694,79,78,45
"Slate Creek Ct, Brushy Creek, TX 78717, USA",Oak Brook,Brushy Creek,Williamson County,78717,30.5085653,-97.7446187,15,31,0
"Slaughter Creek Dr, Texas 78748, USA",UnknownHood,UnknownTown,Travis County,78748,30.1621318,-97.8209302,18,47,0
"Slayton Dr, Austin, TX 78753, USA",North Austin,Austin,Travis County,78753,30.359171,-97.6956605,69,58,47
"Sleat Dr, Briarcliff, TX 78669, USA",UnknownHood,Briarcliff,Travis County,78669,30.4154664,-98.0460841,8,4,0
"Sledge Dr, Lakeway, TX 78734, USA",UnknownHood,Lakeway,Travis County,78734,30.3498367,-97.9615936,46,14,0
"Sleepy Daisy Cove, Rolling Meadows, TX 78660, USA",Rolling Meadows,UnknownTown,Travis County,78660,30.4868063,-97.5657754,6,27,0
"Sleepy Hollow Dr, Texas 78645, USA",UnknownHood,UnknownTown,Travis County,78645,30.4112289,-97.9565639,1,7,0
"Sleepy Hollow Dr, Dessau Estates, TX 78660, USA",Dessau Estates,UnknownTown,Travis County,78660,30.4102581,-97.6330888,16,29,0
"Sleepy Hollow Ln, Lago Vista, TX 78645, USA",UnknownHood,Lago Vista,Travis County,78645,30.478264,-97.9882846,9,3,0
"Sleepy Hollow Rd, San Leanna, TX 78652, USA",UnknownHood,San Leanna,Travis County,78652,30.1388089,-97.8203597,21,32,0
"Sleepy Hollow Rd, Long Branch Valley, TX 78736, USA",Long Branch Valley,UnknownTown,Travis County,78736,30.2472942,-97.9926508,0,6,0
"Sleepy Valley, Austin, TX 78727, USA",Milwood,Austin,Travis County,78727,30.4399729,-97.7429792,55,63,0
"Sleepytime Trail, Brookfield Estates, TX 78660, USA",Brookfield Estates,UnknownTown,Travis County,78660,30.4182956,-97.6366576,23,30,0
"Slickrock Cove, Austin, TX 78747, USA",Cypress Ridge,Austin,Travis County,78747,30.1466215,-97.7790378,2,21,21
"Slidell Ct, Austin, TX 78727, USA",Milwood,Austin,Travis County,78727,30.4380761,-97.74809,46,52,0
"Slingshot Rd, Austin, TX 78717, USA",Avery Ranch Far West,Austin,Williamson County,78717,30.5003486,-97.78958,7,51,0
"Slippery Elm Trail, Austin, TX 78750, USA",Anderson Mill,Austin,Williamson County,78750,30.4577199,-97.8130452,67,59,24
"Slippery Rock Ln, Texas 78610, USA",UnknownHood,UnknownTown,Hays County,78610,30.1228657,-97.8581382,11,23,0
"Slow Poke Dr, Austin, TX 78727, USA",Scofield Farms,Austin,Travis County,78727,30.4276122,-97.6922986,14,45,28
"Slow Turtle Cove, Texas 78746, USA",UnknownHood,UnknownTown,Travis County,78746,30.3172836,-97.7949882,0,0,0
"Sly Fox Dr, Twin Lake Hills, TX 78620, USA",Twin Lake Hills,UnknownTown,Travis County,78620,30.2803099,-98.0492053,0,11,0
"Sly Pass, Austin, TX 78748, USA",UnknownHood,Austin,Travis County,78748,30.1582795,-97.8137952,17,45,0
"Small Dr, Austin, TX 78731, USA",Northwest Hills,Austin,Travis County,78731,30.3423283,-97.7781981,20,7,0
"Smallwood Dr, Austin, TX 78724, USA",UnknownHood,Austin,Travis County,78724,30.3011992,-97.6244068,3,25,32
"Smith Oak Trail, Austin, TX 78749, USA",Oak Hill,Austin,Travis County,78749,30.2315492,-97.8491126,30,57,27
"Smith School Rd, Austin, TX 78744, USA",UnknownHood,Austin,Travis County,78744,30.199677,-97.710808,29,37,33
"Smoke Signal Pass, Pflugerville, TX 78660, USA",UnknownHood,Pflugerville,Travis County,78660,30.43786,-97.6365206,29,33,0
"Smoke Tree Trail, Round Rock, TX 78681, USA",Bent Tree,Round Rock,Williamson County,78681,30.5309126,-97.7123202,30,33,0
"Smokehouse Trail, Austin, TX 78749, USA",UnknownHood,Austin,Travis County,78749,30.224384,-97.8603544,14,57,32
"Smoketree Cove, Barton Creek, TX 78735, USA",The Estates Above Lost Creek,Barton Creek,Travis County,78735,30.2815847,-97.8758743,18,19,0
"Smokey Hill Rd, Austin, TX 78736, USA",West Oak Hill,Austin,Travis County,78736,30.2428457,-97.8934207,13,12,12
"Smokey Rock Ln, Texas 78610, USA",UnknownHood,UnknownTown,Hays County,78610,30.1196352,-97.8565475,8,22,0
"Smokey Valley, Austin, TX 78731, USA",North Cat Mountain,Austin,Travis County,78731,30.3627448,-97.78089,5,14,0
"Smokey Mountain Dr, Austin, TX 78727, USA",Angus Valley,Austin,Travis County,78727,30.4235365,-97.7318229,16,33,16
"Smoky Ridge, Oak Shores On Lake Austin, TX 78730, USA",Oak Shores On Lake Austin,UnknownTown,Travis County,78730,30.3368987,-97.8220112,8,7,0
"Smooth Oak Dr, Austin, TX 78759, USA",UnknownHood,Austin,Travis County,78759,30.3867194,-97.7543733,42,34,29
"Smoothing Iron Dr, Settler's Meadow, TX 78660, USA",Settler's Meadow,UnknownTown,Travis County,78660,30.4316259,-97.6369618,9,27,0
"Snapdragon Dr, Austin, TX 78739, USA",Circle C Ranch,Austin,Travis County,78739,30.1882335,-97.8689383,1,48,4
"Snapper St, Lakeway, TX 78734, USA",UnknownHood,Lakeway,Travis County,78734,30.3710232,-97.9805086,21,26,0
"Snead Path, Round Rock, TX 78664, USA",Forest Creek,Round Rock,Williamson County,78664,30.5153396,-97.5957668,11,19,0
"Sneed Cove, Austin, TX 78744, USA",Comal Bluff,Austin,Travis County,78744,30.1948536,-97.7634393,52,36,50
"Snipe Ct, Lakeway, TX 78734, USA",UnknownHood,Lakeway,Travis County,78734,30.3571495,-97.9956955,7,17,0
"Snow Finch Rd, Austin, TX 78758, USA",Quail Hollow,Austin,Travis County,78758,30.3994771,-97.6998542,46,57,35
"Snow Goose Rd, Austin, TX 78758, USA",Quail Hollow,Austin,Travis County,78758,30.3989816,-97.6990778,46,57,35
"Snowberry St, Pflugerville, TX 78660, USA",Heatherwilde,Pflugerville,Travis County,78660,30.4649895,-97.6294756,14,33,0
"Snowbird Pass, Austin, TX 78749, USA",West Oak Hill,Austin,Travis County,78749,30.2264325,-97.8809271,21,25,32
"Snow Fall Dr, Austin, TX 78727, USA",Scofield Farms,Austin,Travis County,78727,30.4250217,-97.682406,23,36,35
"Snowmass Cove, Austin, TX 78749, USA",Beckett Meadows,Austin,Travis County,78749,30.2172323,-97.8569328,14,54,32
"Snowy Owl Ct, Austin, TX 78746, USA",Woodhaven,Austin,Travis County,78746,30.2740486,-97.8045705,54,38,26
"Soaring Eagle Cove, Westview On Lake Austin, TX 78746, USA",Westview On Lake Austin,UnknownTown,Travis County,78746,30.3254382,-97.7828401,1,9,0
"Socorro Cir, Shady Hollow, TX 78739, USA",Shady Hollow,UnknownTown,Travis County,78739,30.1641158,-97.8611988,11,37,0
"Socorro Dr, Apache Shores, TX 78734, USA",Apache Shores,UnknownTown,Travis County,78734,30.3689669,-97.9310329,4,10,0
"Socorro Trail, Shady Hollow, TX 78739, USA",Shady Hollow,UnknownTown,Travis County,78739,30.1641049,-97.865232,10,34,0
"Soft Wind Cir, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.2037811,-97.7892272,60,64,43
"Soft Cloud Cove, Austin, TX 78717, USA",Oak Brook,Austin,Williamson County,78717,30.51555,-97.7381549,11,31,0
"Softwood Dr, Austin, TX 78744, USA",Southeast Austin,Austin,Travis County,78744,30.1856219,-97.7487148,33,46,43
"Sojourner St, Austins' Colony, TX 78725, USA",Austins' Colony,UnknownTown,Travis County,78725,30.2428569,-97.5872521,28,39,0
"Sol Wilson Ave, Austin, TX 78702, USA",Rosewood,Austin,Travis County,78702,30.2749811,-97.7058239,69,76,50
"Solano Dr, Austin, TX 78750, USA",Anderson Mill,Austin,Williamson County,78750,30.4550601,-97.8085042,43,60,27
"Soledad Ct, Steiner Ranch Neighborhood Association, TX 78732, USA",Steiner Ranch Neighborhood Association,UnknownTown,Travis County,78732,30.3735807,-97.8813989,6,8,0
"Soleil Ct, Vineyard Bay, TX 78734, USA",Vineyard Bay,UnknownTown,Travis County,78734,30.3852724,-97.9478852,29,15,0
"Solitary Fawn Trail, The Preserve At Barton Creek, TX 78735, USA",The Preserve At Barton Creek,UnknownTown,Travis County,78735,30.2970433,-97.9176098,0,5,0
"Solitude Cove, Round Rock, TX 78665, USA",Sonoma,Round Rock,Williamson County,78665,30.502287,-97.6254989,19,30,0
"Sombra Cove, Austin, TX 78744, USA",Meadows At Bluff Springs,Austin,Travis County,78744,30.1810049,-97.7672247,41,30,43
"Sombrero Cove, Lago Vista, TX 78645, USA",UnknownHood,Lago Vista,Travis County,78645,30.4816457,-97.9926117,4,1,0
"Sombrero Dr, Austin, TX 78748, USA",UnknownHood,Austin,Travis County,78748,30.1439377,-97.8155361,18,34,0
"Somerset Ave, Austin, TX 78753, USA",Windsor Hills,Austin,Travis County,78753,30.3655188,-97.6734795,33,24,25
"Somerset Canyon Ln, Deer Creek Ranch, TX 78613, USA",Deer Creek Ranch,UnknownTown,Williamson County,78613,30.4815666,-97.8506671,21,41,0
"Somerset Rd, Buda, TX 78610, USA",UnknownHood,Buda,Hays County,78610,30.082511,-97.832719,27,33,0
"Sommerland Way, Austin, TX 78749, USA",UnknownHood,Austin,Travis County,78749,30.2071795,-97.8769128,62,61,10
"Songbird Cove, Austin, TX 78750, USA",Anderson Mill,Austin,Williamson County,78750,30.4566604,-97.8164151,64,60,20
"Sonnet Ave, Austin, TX 78759, USA",Balcones Terrace,Austin,Travis County,78759,30.3660679,-97.7456199,39,48,34
"Sonoma Cove, Lake Pointe, TX 78738, USA",Lake Pointe,UnknownTown,Travis County,78738,30.3129602,-97.9175653,32,37,0
"Sonoma Dr, Texas 78738, USA",UnknownHood,UnknownTown,Travis County,78738,30.309733,-97.9251829,40,33,0
"Sonora Ct, Austin, TX 78756, USA",Allandale,Austin,Travis County,78756,30.3290125,-97.7452902,62,86,46
"Sonora Cove, Austin, TX 78759, USA",Great Hills,Austin,Travis County,78759,30.4165821,-97.7778322,10,21,0
"Sooner St, Hudson Bend, TX 78734, USA",La Hacienda Estates,Hudson Bend,Travis County,78734,30.4070949,-97.9295035,37,28,0
"Soota Ln, Austin, TX 78732, USA",Steiner Ranch Neighborhood Association,Austin,Travis County,78732,30.3279992,-97.9256403,12,13,0
"Sophie Ct, Pflugerville, TX 78660, USA",Park View Estates,Pflugerville,Travis County,78660,30.4444294,-97.6217276,51,48,0
"Sophie Dr, Cardinal Hills Estates, TX 78734, USA",Cardinal Hills Estates,UnknownTown,Travis County,78734,30.3788299,-97.9372723,15,4,0
"Sophora Cove, Austin, TX 78759, USA",Great Hills,Austin,Travis County,78759,30.404778,-97.771183,1,17,0
"Sophora Pl, Cedar Park, TX 78613, USA",North Buttercup Creek,Cedar Park,Williamson County,78613,30.5035715,-97.8395125,12,29,0
"Sordello Dr, Austin, TX 78752, USA",Coronado Hills,Austin,Travis County,78752,30.3248934,-97.68184,38,26,41
"Sorrel Cove, Austin, TX 78730, USA",Glenlake,Austin,Travis County,78730,30.3605942,-97.8509591,2,0,0
"Sorrento Ct, Austin, TX 78759, USA",Great Hills,Austin,Travis County,78759,30.3965209,-97.7557818,61,42,33
"Sorret Tree Ct, Austin, TX 78744, USA",Southeast Austin,Austin,Travis County,78744,30.1983945,-97.7517828,28,37,41
"Sosebee Pkwy, Texas 78610, USA",UnknownHood,UnknownTown,Hays County,78610,30.084299,-97.8727763,7,27,0
"Sotogrande Dr, Pflugerville, TX 78660, USA",Fairways Of Blackhawk,Pflugerville,Travis County,78660,30.4670747,-97.578595,14,31,0
"Sotol Cove, Austin, TX 78759, USA",The Arbor At Great Hills,Austin,Travis County,78759,30.3981265,-97.7725118,1,18,0
"S 1st St, Austin, TX 78745, USA",UnknownHood,Austin,Travis County,78745,30.2021718,-97.7846497,75,65,49
"2nd St S, Pflugerville, TX 78660, USA",UnknownHood,Pflugerville,Travis County,78660,30.4387885,-97.622851,61,49,0
"S 2nd St, Austin, TX 78704, USA",UnknownHood,Austin,Travis County,78704,30.2378906,-97.7633788,81,58,47
"S 2nd St, Austin, TX 78745, USA",UnknownHood,Austin,Travis County,78745,30.2278173,-97.7713164,70,64,48
"S 3rd St, Pflugerville, TX 78660, USA",UnknownHood,Pflugerville,Travis County,78660,30.4391238,-97.6235866,61,49,0
"S 3rd St, Austin, TX 78704, USA",UnknownHood,Austin,Travis County,78704,30.2483322,-97.7586532,89,81,54
"S 3rd St, Austin, TX 78745, USA",South Austin,Austin,Travis County,78745,30.2204625,-97.7760515,53,67,47
"S 4th St, Austin, TX 78704, USA",UnknownHood,Austin,Travis County,78704,30.2397996,-97.7651534,74,56,50
"S 5th St, Austin, TX 78704, USA",UnknownHood,Austin,Travis County,78704,30.2452205,-97.764029,83,68,51
"S 6th St, Austin, TX 78704, USA",UnknownHood,Austin,Travis County,78704,30.2486531,-97.7632427,82,75,51
"S 7th St, Austin, TX 78704, USA",Bouldin Creek,Austin,Travis County,78704,30.2496888,-97.7639035,84,70,50
"S 8th St, Austin, TX 78704, USA",Zilker,Austin,Travis County,78704,30.255296,-97.7607655,79,63,53
"S Bagdad Rd, Leander, TX 78641, USA",UnknownHood,Leander,Williamson County,78641,30.5535725,-97.8575854,49,49,0
"S Bastrop St, Manor, TX 78653, USA",UnknownHood,Manor,Travis County,78653,30.3405098,-97.5598909,58,39,0
"South Bay Ln, Texas 78739, USA",UnknownHood,UnknownTown,Travis County,78739,30.1817643,-97.8888005,3,29,10
"S Bend Ave, West Oak Hill, TX 78736, USA",West Oak Hill,UnknownTown,Travis County,78736,30.2348379,-97.914069,23,27,0
"S Blue Ridge Pkwy, Cedar Park, TX 78613, USA",UnknownHood,Cedar Park,Williamson County,78613,30.508311,-97.818412,56,44,0
"S Brook Dr, Austin, TX 78736, USA",West Oak Hill,Austin,Travis County,78736,30.2357764,-97.8860142,32,14,33
"S Brown St, Round Rock, TX 78664, USA",UnknownHood,Round Rock,Williamson County,78664,30.5070436,-97.6805859,70,41,0
"S Buffalo Ave, Cedar Park, TX 78613, USA",UnknownHood,Cedar Park,Williamson County,78613,30.508634,-97.8126772,18,49,0
"S Burnet St, Manor, TX 78653, USA",UnknownHood,Manor,Travis County,78653,30.3392446,-97.5570438,62,40,0
"S Caldwell St, Manor, TX 78653, USA",UnknownHood,Manor,Travis County,78653,30.3396148,-97.5590642,61,39,0
"S Cannes Dr, Cedar Park, TX 78613, USA",Riviera Springs,Cedar Park,Williamson County,78613,30.4784354,-97.8139964,29,44,0
"S Celia Dr, Cedar Park, TX 78613, USA",Riviera Springs,Cedar Park,Williamson County,78613,30.4774451,-97.814582,33,45,0
"S Center St, Austin, TX 78704, USA",Galindo,Austin,Travis County,78704,30.2307813,-97.7704619,64,54,46
"S Chisholm Trail, Austin, TX 78748, USA",UnknownHood,Austin,Travis County,78748,30.1715633,-97.8120699,33,46,34
"S Cougar Ave, Cedar Park, TX 78613, USA",UnknownHood,Cedar Park,Williamson County,78613,30.5082401,-97.8140258,34,55,0
"S Creek Bend Dr, Hutto, TX 78634, USA",UnknownHood,Hutto,Williamson County,78634,30.5297329,-97.542024,31,29,0
